held_out,launch_day,comp,days,failures_seen,exposure_seen,exposure_remaining,actual_remaining,full_year_rate,rate_platform_only,rate_fleet_average,rate_hierarchical,pred_platform_only,pred_fleet_average,pred_hierarchical,hier_rate_p10,hier_rate_p90,pred_p10,pred_p90,covered
model1,30,comp3,60,10,2.951637058116189,6.1365671195458535,51,6.711997090682921,3.387950416363948,1.2250131806007476,2.9151063088311524,20.790385127710685,7.517375605084834,17.88874552475393,1.8331672941958692,4.154762633136477,10.0,28.0,False
model1,30,comp4,60,7,5.2366002385323815,12.647416986258929,30,2.068886399231913,1.3367451554716792,1.2250131806007476,1.3080728455255257,16.906373385611847,15.493252508720971,16.543742725763586,0.7575790997957965,1.935277982999523,8.0,26.0,False
model1,30,comp1,90,6,7.253348317134089,16.146906998199107,21,1.1538335644700441,0.8272041735299834,1.2250131806007476,0.8560928916058084,13.356788858510798,19.780173898728357,13.823252302578336,0.4710689464800896,1.2840760347787603,6.0,23.0,True
model1,30,comp2,90,8,10.046453519252806,23.73166260026057,35,1.2730135643994427,0.7963009020714596,1.2250131806007476,0.8200218304022657,18.897544336243012,29.07159948288901,19.460481403954667,0.49297495106781436,1.1891029750658835,10.0,30.0,False
model1,30,comp3,90,17,3.7532228314184946,5.3349813462435485,44,6.711997090682921,4.529440633711325,1.2250131806007476,3.938405432279038,24.164481289767476,6.535422467407468,21.011319515152927,2.7556145712732008,5.2298113435284375,13.0,30.0,False
model1,30,comp4,90,11,6.414869862651808,11.469147362139502,26,2.068886399231913,1.7147658854380516,1.2250131806007476,1.6484467733586472,19.666902631658637,14.049856688873186,18.9062789622937,1.0670302500542037,2.298538788337443,11.0,28.0,True
model1,30,comp1,180,17,12.27607716344414,11.124178151889057,10,1.1538335644700441,1.3848071964407993,1.2250131806007476,1.36794495252244,15.404841959225477,13.627264859414959,15.21726335383704,0.9740070986478176,1.798496868221425,9.0,22.0,True
model1,30,comp2,180,20,19.556521045727823,14.221595073785554,23,1.2730135643994427,1.0226767814804698,1.2250131806007476,1.0262262526974828,14.544095077577515,17.421641414553967,14.59457421995193,0.7541703302646972,1.3201988534841447,9.0,21.0,False
model1,30,comp3,180,35,5.7999524120000565,3.288251765661986,26,6.711997090682921,6.034532270917477,1.2250131806007476,5.4390525257425395,19.84306139478863,4.028151754069614,17.88497407130119,4.258697848342052,6.695461205019357,11.0,25.0,False
model1,30,comp4,180,18,10.192498341938773,7.691518882852538,19,2.068886399231913,1.7660047022952097,1.2250131806007476,1.7180268502509124,13.58325851490998,9.422212010333897,13.214235959952562,1.2344715320086452,2.245737537951558,7.0,19.0,True
model1,60,comp1,15,0,1.2564966366159476,19.846324110038086,25,1.1846757502294516,0.0,1.2250131806007476,0.42587579663366315,0.0,24.312008621271058,8.452069090612346,0.02010962605913134,1.0181791280678896,0.0,21.0,False
model1,60,comp2,15,0,1.6362143245695109,28.6519618469131,41,1.3536635473813359,0.0,1.2250131806007476,0.3600437961825477,0.0,35.09903091253829,10.315961111440114,0.017429067427340846,0.8721255299689314,0.0,26.0,False
model1,60,comp3,15,5,0.7517616411578356,6.738518657281679,52,7.609862078442522,6.651044328757163,1.2250131806007476,3.957533883943241,44.81818629973764,8.254774172894109,26.667915913775957,1.914364886682736,6.446085894992753,12.0,45.0,False
model1,60,comp4,15,0,1.0070998505007396,13.625086883590825,35,2.391986969278722,0.0,1.2250131806007476,0.48472329856195434,0.0,16.690911019229123,6.604397057407364,0.02419506262518514,1.1686585507448695,0.0,17.0,False
model1,60,comp1,30,0,2.6799159377910056,18.422904808863027,25,1.1846757502294516,0.0,1.2250131806007476,0.25366904864388756,0.0,22.568301215810106,4.673320736121186,0.011603283460158645,0.6109989787049968,0.0,12.0,False
model1,60,comp2,30,2,3.132693527083025,27.155482644399587,39,1.3536635473813359,0.6384282352261503,1.2250131806007476,0.7358777633974245,17.336826861378384,33.265824164964336,19.983115832338346,0.26079673877116233,1.3316535130794938,6.0,37.0,False
model1,60,comp3,30,6,1.3537131788936605,6.1365671195458535,51,7.609862078442522,4.432253518358724,1.2250131806007476,3.259099923236342,27.19882120625157,7.517375605084834,19.99968542824655,1.7251209116588007,5.0530027566577855,9.0,33.0,False
model1,60,comp4,30,5,1.9847697478326358,12.647416986258929,30,2.391986969278722,2.519183903049706,1.2250131806007476,2.1333395925181833,31.861169286940918,15.493252508720971,26.98123539987317,1.0996061038522567,3.3726294728221804,13.0,44.0,True
model1,60,comp1,60,4,4.955913748454925,16.146906998199107,21,1.1846757502294516,0.8071165486378885,1.2250131806007476,0.8504375076656443,13.032435847563432,19.780173898728357,13.731935344057398,0.40557665658168757,1.3726386784330784,5.0,24.0,True
model1,60,comp2,60,6,6.5565135712220375,23.731662600260574,35,1.3536635473813359,0.9151205034235426,1.2250131806007476,0.9371835990671984,21.717331025828113,29.071599482889013,22.240924967560634,0.5149541698449513,1.4194448302733111,11.0,35.0,True
model1,60,comp3,60,13,2.155298952195966,5.3349813462435485,44,7.609862078442522,6.0316458590371935,1.2250131806007476,4.742999839873347,32.17871814511057,6.535422467407468,25.303815670960443,3.0967558896328997,6.606566108504978,15.0,37.0,False
model1,60,comp4,60,9,3.1630393719520624,11.469147362139502,26,2.391986969278722,2.8453645186356535,1.2250131806007476,2.5042573943948496,32.63390496323544,14.049856688873186,28.72169708904203,1.5255630330124546,3.5785623269487394,16.0,43.0,True
model1,60,comp1,90,11,6.804201725829864,14.29861902082417,14,1.1846757502294516,1.616648130557652,1.2250131806007476,1.5639389283420821,23.11583570957148,17.515996764898162,22.362166908199463,1.0164091406443119,2.1738008424303676,13.0,33.0,True
model1,60,comp2,90,9,10.007604240158996,20.280571931323614,32,1.3536635473813359,0.8993161384104666,1.2250131806007476,0.9154120154850156,18.238645634033652,24.843967925992988,18.565079226841785,0.5732109556727636,1.3035229418631222,10.0,28.0,False
model1,60,comp3,90,18,2.938617176770613,4.551663121668901,39,7.609862078442522,6.125330016542359,1.2250131806007476,5.076538766164575,27.88043874434742,5.575847317698749,23.10669428767384,3.5541632515284083,6.7861739648322414,14.0,33.0,False
model1,60,comp4,90,10,4.387751418611752,10.244435315479812,25,2.391986969278722,2.279071680675091,1.2250131806007476,2.1020042018585534,23.34780241201783,12.549568289274548,21.53384607880672,1.3263408187198267,2.9659811136080103,12.0,32.0,True
model1,60,comp1,180,17,11.920919511757237,9.181901234896795,8,1.1846757502294516,1.4260644896757688,1.2250131806007476,1.4061182321049148,13.09398329879641,11.247950035722855,12.910838731775016,0.9914299089893992,1.840063836695975,7.0,19.0,True
model1,60,comp2,180,22,18.751487742047946,11.536688429434665,19,1.3536635473813359,1.173240241128583,1.2250131806007476,1.1706534003249933,13.535307114775259,14.132595386541603,13.505463538407698,0.8687898229246525,1.4893830928168141,8.0,20.0,True
model1,60,comp3,180,36,4.72965903560135,2.760621262838164,21,7.609862078442522,7.611542339314275,1.2250131806007476,6.678053385800255,21.012585624903927,3.381797433623432,18.435576171208577,5.198039144132091,8.255563255579721,12.0,26.0,True
model1,60,comp4,180,20,8.589668499002645,6.04251823508892,15,2.391986969278722,2.3283785634244465,1.2250131806007476,2.2241838658845676,14.069269927682361,7.402164482004294,13.439671567798069,1.6297796288580777,2.876220299862875,8.0,20.0,True
model1,90,comp1,15,3,1.1662764141145596,17.256628394748464,22,1.3570064145352811,2.572289007728591,1.2250131806007476,2.016561018384747,44.38903553026856,21.13959723629599,34.7990441296011,0.8384325608600559,3.414942801218755,13.0,60.0,True
model1,90,comp2,15,1,1.598153515393036,25.557329129006543,38,1.4361740688134363,0.6257221164101177,1.2250131806007476,0.7902788532788735,15.991786072391923,31.30806504398444,20.19741675694204,0.18908534911464353,1.5749964878697975,4.0,41.0,True
model1,90,comp3,15,4,0.48070703113728896,5.655860088408564,47,8.310835521957811,8.321076541228306,1.2250131806007476,4.076225213783868,47.06284470212595,6.9285031559342,23.054559498004842,1.7512360981466764,6.926466308675244,9.0,41.0,False
model1,90,comp4,15,3,0.6775925823094039,11.969824403949529,27,2.3720258478544802,4.427439258226904,1.2250131806007476,2.7456289554217794,52.9956704801286,14.66319266431466,32.864696474798066,1.1050200329943127,4.729581245426675,12.0,58.0,True
model1,90,comp1,30,4,2.275997810663919,16.146906998199103,21,1.3570064145352811,1.757470934839424,1.2250131806007476,1.5989358991415357,28.377719736890214,19.780173898728354,25.817869259520236,0.7613038081776016,2.5972992681635994,11.0,43.0,True
model1,90,comp2,30,4,3.4238200441390125,23.731662600260567,35,1.4361740688134363,1.168285700893453,1.2250131806007476,1.1601698035136538,27.725362074312365,29.071599482889006,27.53275833599663,0.558308497019551,1.8636779396707106,12.0,45.0,True
model1,90,comp3,30,7,0.8015857733023052,5.334981346243548,44,8.310835521957811,8.732689916840705,1.2250131806007476,5.131710721629721,46.58873780887428,6.535422467407466,27.377580974212577,2.731373683074602,7.91950678190811,13.0,44.0,True
model1,90,comp4,30,4,1.1782696241194266,11.469147362139505,26,2.3720258478544802,3.3948087246918366,1.2250131806007476,2.524011029880115,38.935561529767554,14.04985668887319,28.948254445360536,1.1804736009767918,4.146906597436436,12.0,49.0,True
model1,90,comp1,60,11,4.124285788038858,14.298619020824166,14,1.3570064145352811,2.667128459405481,1.2250131806007476,2.4185942097720234,38.13625372063667,17.51599676489816,34.58255717150145,1.5669452290594013,3.3633184512369176,20.0,50.0,False
model1,90,comp2,60,7,6.87491071307597,20.28057193132361,32,1.4361740688134363,1.0181950416732122,1.2250131806007476,1.0285424966198256,20.64957778277062,24.84396792599298,20.859430087121545,0.5985768676108375,1.5127214741690782,11.0,32.0,True
model1,90,comp3,60,12,1.5849039978769528,4.5516631216689,39,8.310835521957811,7.5714365135519355,1.2250131806007476,5.492425455296858,34.4626283567917,5.575847317698747,24.99967039339023,3.4366198417050398,7.770235853048319,14.0,37.0,False
model1,90,comp4,60,5,2.4029816707791163,10.244435315479816,25,2.3720258478544802,2.080748289011649,1.2250131806007476,1.849328273343065,21.31609125457514,12.549568289274552,18.945323873351004,0.948885300569419,2.8859938710908364,8.0,31.0,True
model1,90,comp1,90,14,5.557943205630841,12.864961603232182,11,1.3570064145352811,2.5189174271907593,1.2250131806007476,2.3430829991058744,32.40577598252151,15.759747531881947,30.14367281668318,1.5946388190843925,3.1579723387485723,18.0,43.0,False
model1,90,comp2,90,9,9.97751255714797,17.17797008725161,30,1.4361740688134363,0.9020284312799314,1.2250131806007476,0.9179662269118423,15.495017410377155,21.043239772848594,15.768796386998849,0.5671448006434358,1.3021162383929759,8.0,24.0,False
model1,90,comp3,90,17,2.269738910684143,3.8668282088617096,34,8.310835521957811,7.489848246411686,1.2250131806007476,5.877349142852343,28.96195647931812,4.736915522974375,22.72669945891063,4.005474576207649,7.899806470827351,13.0,33.0,False
model1,90,comp4,90,9,3.5642570451069644,9.083159941151967,21,2.3720258478544802,2.5250704104955783,1.2250131806007476,2.2718334127168465,22.93561840120159,11.126990649415871,20.635426247360225,1.3921820413406434,3.242065609621986,11.0,32.0,True
model1,90,comp1,180,18,10.962851283711094,7.460053525151929,7,1.3570064145352811,1.6419086179473121,1.2250131806007476,1.6055329939650238,12.248726173295179,9.138663896298183,11.977362071376508,1.1547804656165965,2.0869881835531907,7.0,18.0,True
model1,90,comp2,180,26,18.118786095717525,9.036696548682055,13,1.4361740688134363,1.434974719754832,1.2250131806007476,1.421017741327428,12.96743109745449,11.070072381224803,12.84130611866954,1.0820999992019584,1.777395794116341,7.0,19.0,True
model1,90,comp3,180,37,3.987918097741038,2.1486490218048147,14,8.310835521957811,9.278024044916746,1.2250131806007476,7.92984600945714,19.935217288391918,2.6321233721958013,17.0384558712829,6.1513701100632,9.763548135327667,11.0,24.0,True
model1,90,comp4,180,17,8.091100640718059,4.556316345540873,13,2.3720258478544802,2.10107385322194,1.2250131806007476,2.011805428098437,9.573157140623671,5.5815475782742,9.166421956092762,1.4250688484072314,2.639172876498534,5.0,14.0,True
model2,30,comp1,15,3,2.4867002379325887,26.02738890791352,26,1.0170410792948188,1.2064180290963267,1.3269683159951455,1.2078249953521698,31.399911228808623,34.53752042888473,31.436530886729763,0.5073565013079137,2.0351162110385266,12.0,54.0,True
model2,30,comp2,15,0,2.090992714426445,35.63832248811556,34,0.9011560325831001,0.0,1.3269683159951455,0.2867820472251796,0.0,47.29092477694663,10.220431082812937,0.01031420644211814,0.7186514471392662,0.0,26.0,False
model2,30,comp3,15,1,0.7720311804732728,12.010279023409291,52,4.146355326590456,1.295284472042926,1.3269683159951455,1.2708363851866724,15.556727923924932,15.937259730325248,15.263099579192781,0.2869165427711812,2.5309174883931953,3.0,31.0,False
model2,30,comp4,15,1,1.9678064050378885,19.66937053263182,29,1.3865025038350016,0.5081800716980316,1.3269683159951455,0.6829376645514278,9.995582127527989,26.100631492370987,13.432953974752248,0.15782287495050076,1.3676999964508705,2.0,28.0,False
model2,30,comp1,30,4,4.593254383847494,23.920834761998613,25,1.0170410792948188,0.8708422538203598,1.3269683159951455,0.9129780780478978,20.831273657403283,31.742189821327436,21.839197746310834,0.4343606194413682,1.4794892522456098,9.0,37.0,True
model2,30,comp2,30,2,4.304753792271637,33.42456141027037,32,0.9011560325831001,0.46460264547315533,1.3269683159951455,0.5634267340774296,15.529139654991553,44.3533339674628,18.83229147335912,0.1929668979360146,1.0161291761195046,6.0,35.0,True
model2,30,comp3,30,3,1.430132291198906,11.352177912683658,50,4.146355326590456,2.0977080361461145,1.3269683159951455,1.8297386500798298,23.813554835196932,15.063980407671119,20.771518689419857,0.7599350284541493,3.092065540798665,8.0,37.0,False
model2,30,comp4,30,5,3.3622575827959746,18.27491935487373,25,1.3865025038350016,1.487096058786227,1.3269683159951455,1.4415083834653657,27.176560547268863,24.250238961283888,26.343449457203956,0.7452131359404855,2.2538073703824697,12.0,43.0,True
model2,30,comp1,60,8,7.529178506994334,20.984910638851773,21,1.0170410792948188,1.0625329167808002,1.3269683159951455,1.0737628405007706,22.29715830948362,27.84631153174575,22.53281725522832,0.6392345350809581,1.5530988195724955,12.0,34.0,True
model2,30,comp2,60,5,8.872950928541462,28.856364274000548,29,0.9011560325831001,0.5635103856955401,1.3269683159951455,0.6083414182131568,16.260860961813055,38.29148110641299,17.554521566920965,0.3142649593303777,0.9476088722531087,8.0,29.0,True
model2,30,comp3,60,8,2.6625436901798776,10.119766513702686,45,4.146355326590456,3.0046455310784146,1.3269683159951455,2.6520947978288882,30.40631123095376,13.428609528952117,26.83858012623388,1.5784619072275876,3.862783646549717,14.0,41.0,False
model2,30,comp4,60,5,5.447734817887321,16.189442119782385,25,1.3865025038350016,0.9178126629040001,1.3269683159951455,0.9488776773656459,14.85887498288765,21.48287674658851,15.361800236464667,0.49296149567661485,1.4777900712604084,7.0,25.0,True
model2,30,comp1,90,11,9.859864246308883,18.654224899537226,18,1.0170410792948188,1.1156340214438485,1.3269683159951455,1.120890052069596,20.811287941588684,24.753565401133624,20.909335118960232,0.729653750260837,1.5552773086982346,12.0,31.0,True
model2,30,comp2,90,11,12.576125959460933,25.15318924308108,23,0.9011560325831001,0.8746731732378027,1.3269683159951455,0.8911165737709449,22.000819852296694,33.37748517179851,22.4144238177066,0.5810724494761764,1.2351760174152628,13.0,33.0,True
model2,30,comp3,90,13,3.8109628093413006,8.971347394541262,40,4.146355326590456,3.411211457675433,1.3269683159951455,3.085610097913025,30.603163023045795,11.904693744341854,27.682080112482225,2.0503905597004466,4.197850389178054,17.0,40.0,True
model2,30,comp4,90,10,7.515807393925403,14.121369543744304,20,1.3865025038350016,1.3305290404438022,1.3269683159951455,1.3197785158556323,18.78889226879044,18.738609963007516,18.637080138291786,0.832268655871191,1.8524957830901543,10.0,28.0,True
model2,30,comp1,180,19,17.824731530730336,10.689357615115771,10,1.0170410792948188,1.0659347080343662,1.3269683159951455,1.0706678618567131,11.394157288543358,14.18443887360006,11.444751662397778,0.7758995655871098,1.3913786553105614,6.0,17.0,True
model2,30,comp2,180,17,21.406487809319255,16.322827393222756,17,0.9011560325831001,0.7941517614393099,1.3269683159951455,0.8064900768422002,12.962802125997671,21.659874778264232,13.16419831864219,0.57416815024447,1.061850298363879,7.0,20.0,True
model2,30,comp3,180,27,7.2568617015482575,5.525448502334306,26,4.146355326590456,3.720616584747581,1.3269683159951455,3.5070697554492973,20.558075335953703,7.332095094260453,19.37813332782926,2.670596104416697,4.394762854113353,12.0,27.0,True
model2,30,comp4,180,16,14.041669534796755,7.595507402872952,14,1.3865025038350016,1.139465642625351,1.3269683159951455,1.142056945845535,8.654819723880241,10.078997667518983,8.674501986672235,0.8005561115268456,1.5070678450289305,4.0,13.0,False
model2,60,comp1,15,0,1.6391733348233033,22.28166142717532,25,1.0451140292025165,0.0,1.3269683159951455,0.3419859957988268,0.0,29.567058741592824,7.620016171224861,0.012206724779679582,0.8487281712602276,0.0,19.0,False
model2,60,comp2,15,1,2.3065862295910557,31.117975180679323,31,0.9573798024517188,0.43354112981819637,1.3269683159951455,0.604813749269468,13.490922117486306,41.29256712268478,18.820579238700912,0.1361520987830862,1.2150191164366229,4.0,39.0,True
model2,60,comp3,15,3,0.66268747841472,10.689490434268938,47,4.404441190455232,4.52702080198738,1.3269683159951455,2.961189384014161,48.391545558580596,14.18461512040807,31.653605594478105,1.198488011517303,5.193532059937066,12.0,57.0,True
model2,60,comp4,15,0,0.926621115035889,17.348298239837845,25,1.3679950928665934,0.0,1.3269683159951455,0.4937785600610482,0.0,23.020642100699174,8.566217724376749,0.020074692197087823,1.2229346429157117,0.0,22.0,False
model2,60,comp1,30,4,2.9359241231468394,20.984910638851783,21,1.0451140292025165,1.362433030357965,1.3269683159951455,1.3347363823713976,28.590535393481936,27.846311531745766,28.009323710488083,0.6286127307412623,2.1687386257997168,12.0,47.0,True
model2,60,comp2,30,3,4.568197136269829,28.856364274000548,29,0.9573798024517188,0.6567142158076077,1.3269683159951455,0.7262315832084176,18.950384635258935,38.29148110641299,20.956403112346237,0.31123290961858036,1.2336919672060032,8.0,37.0,True
model2,60,comp3,30,5,1.2324113989809713,10.119766513702686,45,4.404441190455232,4.057086784603167,1.3269683159951455,3.1022368286818938,41.056770986012836,13.428609528952117,31.393912376470244,1.5559453592938624,4.9709950483688905,15.0,52.0,True
model2,60,comp4,30,0,2.085477235091346,16.189442119782388,25,1.3679950928665934,0.0,1.3269683159951455,0.28734664479898847,0.0,21.482876746588516,4.651981874286893,0.01015860329522384,0.7211686352708484,0.0,12.0,False
model2,60,comp1,60,7,5.26660986246139,18.654224899537233,18,1.0451140292025165,1.3291282595078149,1.3269683159951455,1.3149393649567862,24.793857473189266,24.753565401133635,24.52917464315856,0.7542956237877368,1.9408379589885576,13.0,38.0,True
model2,60,comp2,60,9,8.271372167189297,25.15318924308108,23,0.9573798024517188,1.0880903214222435,1.3269683159951455,1.0964269990531712,27.36894176829861,33.37748517179851,27.578635798407895,0.6735413480233704,1.5498406980756818,15.0,41.0,True
model2,60,comp3,60,10,2.3808305181423948,8.971347394541263,40,4.404441190455232,4.20021497699985,1.3269683159951455,3.5606958730098484,37.6815876904208,11.904693744341857,31.94423964308073,2.2214527602161347,5.055985255195427,18.0,48.0,True
model2,60,comp4,60,5,4.15354981112943,14.121369543744304,20,1.3679950928665934,1.2037895841774926,1.3269683159951455,1.2040364146887146,16.999157571080666,18.738609963007516,17.002643155944302,0.6231831554043052,1.8780407430410082,7.0,28.0,True
model2,60,comp1,90,11,8.005369395563203,15.91546536643542,14,1.0451140292025165,1.3740777541254379,1.3269683159951455,1.3605070404967772,21.86908690657277,21.11931827557787,21.65310268381801,0.8796615302491356,1.8835373848130197,12.0,32.0,True
model2,60,comp2,90,12,10.984150130549555,22.440411279720824,20,0.9573798024517188,1.0924832469855927,1.3269683159951455,1.0985447133052282,24.515773378561526,29.77771476608961,24.65179517573232,0.7293563433351145,1.4970632806855353,14.0,36.0,True
model2,60,comp3,90,14,3.5314506216977706,7.820727290985888,36,4.404441190455232,3.9643765408984817,1.3269683159951455,3.5310072801391725,31.004307805148986,10.37785732317682,27.615045000454277,2.3918831454696816,4.8077741500779565,17.0,40.0,True
model2,60,comp4,90,7,6.1607442390246865,12.114175115849047,18,1.3679950928665934,1.1362263597406175,1.3269683159951455,1.1426020848513465,13.764445093141536,16.075126553148507,13.841681743623424,0.6611106399272493,1.6930649642336788,7.0,22.0,True
model2,60,comp1,180,19,15.0157374787594,8.905097283239224,6,1.0451140292025165,1.2653391168350248,1.3269683159951455,1.2623104924726634,11.267967931703897,11.816781945712899,11.240997737122681,0.915103283968256,1.6357643687777546,6.0,17.0,True
model2,60,comp2,180,19,19.914216540957455,13.510344869312924,13,0.9573798024517188,0.9540922667443537,1.3269683159951455,0.9620350508847206,12.890115560860716,17.927799579745827,12.997425313819583,0.6941322745764696,1.2528747845397732,7.0,19.0,True
model2,60,comp3,180,28,7.0426938059058735,4.309484106777784,22,4.404441190455232,3.9757514342764293,1.3269683159951455,3.7342209740542183,17.133437618513252,5.71854886797876,16.09256593888291,2.8671404543826857,4.672245842017307,10.0,23.0,True
model2,60,comp4,180,15,12.532887826254981,5.742031528618753,10,1.3679950928665934,1.1968510536395849,1.3269683159951455,1.1968191800615244,6.872356485059071,7.619493907922258,6.872173465968918,0.8328571385994302,1.5999984940712044,3.0,11.0,True
model2,90,comp1,15,3,1.0225795845877883,19.96233105426399,18,1.0007190576794873,2.933756985975159,1.3269683159951455,2.2909371252452564,58.56462818679585,26.489380822414287,45.73244531864966,0.9398032206927149,3.9196857470854543,18.0,79.0,True
model2,90,comp2,15,1,2.0010185838677375,26.855345690132808,28,1.0049776099523693,0.4997454836561866,1.3269683159951455,0.6743841842421993,13.420837720669507,35.63619284590302,18.110820395782476,0.1521463567857032,1.3407737949289493,3.0,37.0,True
model2,90,comp3,15,3,0.6045038394116103,9.515262674291076,42,4.446742910428584,4.962747636011757,1.3269683159951455,3.1105977183714795,47.22184734286895,12.626452087155494,29.598154364355125,1.2493993833497004,5.437884909631353,11.0,53.0,True
model2,90,comp4,15,1,1.0928226754358963,15.096619444346489,24,1.5442162747196655,0.915061539696848,1.3269683159951455,1.0297324662508263,13.814335832961072,20.03273568128403,15.545479172477089,0.23453924972470938,2.043240681106014,3.0,32.0,True
model2,90,comp1,30,3,2.330685739314551,18.65422489953723,18,1.0007190576794873,1.2871748212962821,1.3269683159951455,1.2713279471121415,24.01124860148249,24.75356540113363,23.71563744649686,0.5378437832356076,2.164892844124396,9.0,41.0,True
model2,90,comp2,30,6,3.703175030919468,25.153189243081076,23,1.0049776099523693,1.6202312744883272,1.3269683159951455,1.557752311743983,40.753983864763335,33.377485171798504,39.18243869114343,0.8565766037912719,2.380262357918101,20.0,62.0,True
model2,90,comp3,30,5,1.1484191191614233,8.971347394541263,40,4.446742910428584,4.35381117971199,1.3269683159951455,3.2524287629009567,39.059552583433785,11.904693744341857,29.178668307982562,1.6093625080139082,5.183063934134439,13.0,48.0,True
model2,90,comp4,30,5,2.0680725760380843,14.1213695437443,20,1.5442162747196655,2.417710121942995,1.3269683159951455,2.1322329077418396,34.141378081608124,18.738609963007512,30.110048843554964,1.0860906039642815,3.373543991188601,14.0,49.0,True
model2,90,comp1,60,7,5.069445272416362,15.915465366435416,14,1.0007190576794873,1.3808216922841805,1.3269683159951455,1.3602027962511427,21.976419820771618,21.119318275577868,21.64826049506367,0.7855940058250317,2.010642102313572,11.0,34.0,True
model2,90,comp2,60,9,6.415952994279729,22.440411279720816,20,1.0049776099523693,1.4027534191762518,1.3269683159951455,1.3836720267808638,31.478363650349703,29.777714766089602,31.05016935720746,0.8490991841771336,1.9835066312635075,17.0,46.0,True
model2,90,comp3,60,9,2.2990392227167993,7.820727290985887,36,4.446742910428584,3.9146787540947665,1.3269683159951455,3.3210998972716963,30.615634967591568,10.37785732317682,25.97341660268318,2.0220693732502504,4.798047562893203,14.0,39.0,True
model2,90,comp4,60,7,4.075267003933341,12.114175115849044,18,1.5442162747196655,1.7176788645366754,1.3269683159951455,1.6461673657494846,20.808262557790034,16.075126553148504,19.941959738685178,0.9540662753482656,2.4340836136814836,10.0,31.0,True
model2,90,comp1,90,8,7.633488341792493,13.351422297059287,13,1.0007190576794873,1.0480136527098491,1.3269683159951455,1.0602717816409193,13.992472850412828,17.7169143616688,14.156136306343345,0.6414957716694235,1.5366786746821006,7.0,22.0,True
model2,90,comp2,90,11,9.595061531601813,19.261302742398733,18,1.0049776099523693,1.1464230806411144,1.3269683159951455,1.1498000432217472,22.0816020271019,25.559138463953527,22.146646725717222,0.7427973968940774,1.5960676014610105,13.0,33.0,True
model2,90,comp3,90,16,3.4977059136842032,6.622060600018482,29,4.446742910428584,4.574426894325967,1.3269683159951455,4.0410242926778865,30.292132104580894,8.787264602824328,26.75990775225979,2.815650811950739,5.359832372425371,16.0,38.0,True
model2,90,comp4,90,9,6.347365277197355,9.84207684258503,16,1.5442162747196655,1.4179111500534127,1.3269683159951455,1.3972101511090804,13.955190494783801,13.060124133699876,13.751449672455411,0.863106818406535,1.9849228267010977,7.0,22.0,True
